metadata.vaccinationRound,state.name,state.ID,district.name,district.ID,totalVaccinations.count,farmersBenefited.count
1,Haryana,state_6,Hisar,district_63,460728,55022
1,Haryana,state_6,Sirsa,district_74,404683,70010
1,Haryana,state_6,Jind,district_65,358057,67752
1,Haryana,state_6,Kaithal,district_66,299247,36511
1,Haryana,state_6,Karnal,district_67,299221,38641
1,Haryana,state_6,Fatehabad,district_61,291413,53257
1,Haryana,state_6,Bhiwani,district_59,279094,67506
1,Haryana,state_6,Sonipat,district_75,214720,47150
1,Haryana,state_6,Panipat,district_71,214626,26158
1,Haryana,state_6,Kurukshetra,district_68,197314,37171
1,Haryana,state_6,Mahendragarh,district_69,196512,49211
1,Haryana,state_6,Palwal,district_619,192986,59177
1,Haryana,state_6,Jhajjar,district_64,188278,45715
1,Haryana,state_6,Yamunanagar,district_76,186789,32633
1,Haryana,state_6,Rohtak,district_73,184589,38896
1,Haryana,state_6,Rewari,district_72,167679,31370
1,Haryana,state_6,Ambala,district_58,165112,40227
1,Haryana,state_6,Charkhi Dadri,district_701,158262,48190
1,Haryana,state_6,Nuh,district_604,148800,26308
1,Haryana,state_6,Gurugram,district_62,143884,16778
1,Haryana,state_6,Faridabad,district_60,113312,13681
1,Haryana,state_6,Panchkula,district_70,71065,19952
2,Haryana,state_6,Hisar,district_63,553701,75444
2,Haryana,state_6,Sirsa,district_74,443889,66760
2,Haryana,state_6,Jind,district_65,436245,73863
2,Haryana,state_6,Fatehabad,district_61,342678,56068
2,Haryana,state_6,Karnal,district_67,326496,40206
2,Haryana,state_6,Kaithal,district_66,316127,43903
2,Haryana,state_6,Bhiwani,district_59,279303,86028
2,Haryana,state_6,Panipat,district_71,232137,26562
2,Haryana,state_6,Palwal,district_619,224554,74200
2,Haryana,state_6,Sonipat,district_75,219054,42424
2,Haryana,state_6,Mahendragarh,district_69,216552,54097
2,Haryana,state_6,Kurukshetra,district_68,213339,40560
2,Haryana,state_6,Jhajjar,district_64,210478,51681
2,Haryana,state_6,Rohtak,district_73,208928,42120
2,Haryana,state_6,Rewari,district_72,202162,37767
2,Haryana,state_6,Yamunanagar,district_76,197786,41330
2,Haryana,state_6,Ambala,district_58,195015,38817
2,Haryana,state_6,Nuh,district_604,174931,37436
2,Haryana,state_6,Gurugram,district_62,173412,20628
2,Haryana,state_6,Charkhi Dadri,district_701,169071,52386
2,Haryana,state_6,Faridabad,district_60,128656,15647
2,Haryana,state_6,Panchkula,district_70,85677,18920
3,Haryana,state_6,Jind,district_65,177457,51466
3,Haryana,state_6,Hisar,district_63,171252,71304
3,Haryana,state_6,Fatehabad,district_61,164511,48113
3,Haryana,state_6,Karnal,district_67,151301,38293
3,Haryana,state_6,Jhajjar,district_64,144095,48227
3,Haryana,state_6,Yamunanagar,district_76,141910,36967
3,Haryana,state_6,Sirsa,district_74,125972,37162
3,Haryana,state_6,Ambala,district_58,120754,35347
3,Haryana,state_6,Kurukshetra,district_68,110428,31724
3,Haryana,state_6,Nuh,district_604,108224,31245
3,Haryana,state_6,Bhiwani,district_59,106045,47155
3,Haryana,state_6,Rohtak,district_73,100943,40229
3,Haryana,state_6,Mahendragarh,district_69,90337,32718
3,Haryana,state_6,Rewari,district_72,88959,29504
3,Haryana,state_6,Kaithal,district_66,88475,19402
3,Haryana,state_6,Palwal,district_619,84284,33784
3,Haryana,state_6,Charkhi Dadri,district_701,77904,37197
3,Haryana,state_6,Gurugram,district_62,68245,14108
3,Haryana,state_6,Panipat,district_71,55128,14041
3,Haryana,state_6,Sonipat,district_75,45866,20407
3,Haryana,state_6,Faridabad,district_60,33112,8075
3,Haryana,state_6,Panchkula,district_70,28307,10775
4,Haryana,state_6,Jind,district_65,35158,9302
4,Haryana,state_6,Rewari,district_72,14254,4098
4,Haryana,state_6,Hisar,district_63,9745,5274
4,Haryana,state_6,Rohtak,district_73,8288,5025
4,Haryana,state_6,Mahendragarh,district_69,4511,1773
4,Haryana,state_6,Kaithal,district_66,4249,1464
4,Haryana,state_6,Charkhi Dadri,district_701,3258,1339
4,Haryana,state_6,Faridabad,district_60,2728,166
4,Haryana,state_6,Sonipat,district_75,2519,977
4,Haryana,state_6,Sirsa,district_74,1048,284
4,Haryana,state_6,Bhiwani,district_59,973,498
4,Haryana,state_6,Nuh,district_604,818,338
4,Haryana,state_6,Gurugram,district_62,332,110
4,Haryana,state_6,Ambala,district_58,119,70
4,Haryana,state_6,Jhajjar,district_64,67,58
4,Haryana,state_6,Panchkula,district_70,27,20
4,Haryana,state_6,Panipat,district_71,19,19
4,Haryana,state_6,Palwal,district_619,13,13
4,Haryana,state_6,Fatehabad,district_61,11,10
4,Haryana,state_6,Yamunanagar,district_76,10,10
4,Haryana,state_6,Kurukshetra,district_68,8,6
4,Haryana,state_6,Karnal,district_67,5,5
5,Haryana,state_6,Hisar,district_63,303785,102049
5,Haryana,state_6,Sirsa,district_74,283224,64628
5,Haryana,state_6,Fatehabad,district_61,236254,59275
5,Haryana,state_6,Bhiwani,district_59,235231,92481
5,Haryana,state_6,Jind,district_65,223783,55568
5,Haryana,state_6,Karnal,district_67,219719,48458
5,Haryana,state_6,Kaithal,district_66,169143,31040
5,Haryana,state_6,Palwal,district_619,161174,59246
5,Haryana,state_6,Yamunanagar,district_76,158115,34995
5,Haryana,state_6,Jhajjar,district_64,157468,42859
5,Haryana,state_6,Rewari,district_72,151446,40798
5,Haryana,state_6,Kurukshetra,district_68,150317,35415
5,Haryana,state_6,Ambala,district_58,144822,34655
5,Haryana,state_6,Mahendragarh,district_69,137062,38809
5,Haryana,state_6,Panipat,district_71,130545,25736
5,Haryana,state_6,Gurugram,district_62,123639,19227
5,Haryana,state_6,Charkhi Dadri,district_701,120658,51270
5,Haryana,state_6,Nuh,district_604,115427,26869
5,Haryana,state_6,Sonipat,district_75,112820,48373
5,Haryana,state_6,Rohtak,district_73,112247,38718
5,Haryana,state_6,Faridabad,district_60,100313,16789
5,Haryana,state_6,Panchkula,district_70,46118,13519
6,Haryana,state_6,Hisar,district_63,309845,890674
6,Haryana,state_6,Fatehabad,district_61,240212,550695
6,Haryana,state_6,Sirsa,district_74,238614,496057
6,Haryana,state_6,Karnal,district_67,238313,465791
6,Haryana,state_6,Bhiwani,district_59,220965,747882
6,Haryana,state_6,Kurukshetra,district_68,186843,382747
6,Haryana,state_6,Jind,district_65,173067,362091
6,Haryana,state_6,Yamunanagar,district_76,164555,324864
6,Haryana,state_6,Jhajjar,district_64,159703,371826
6,Haryana,state_6,Mahendragarh,district_69,158815,386800
6,Haryana,state_6,Palwal,district_619,157369,540405
6,Haryana,state_6,Nuh,district_604,136044,273902
6,Haryana,state_6,Panipat,district_71,135048,232704
6,Haryana,state_6,Rewari,district_72,134532,328879
6,Haryana,state_6,Gurugram,district_62,126530,168714
6,Haryana,state_6,Rohtak,district_73,120215,359456
6,Haryana,state_6,Charkhi Dadri,district_701,104267,363067
6,Haryana,state_6,Sonipat,district_75,85206,306128
6,Haryana,state_6,Faridabad,district_60,84027,128107
6,Haryana,state_6,Panchkula,district_70,30758,86444
6,Haryana,state_6,Ambala,district_58,15575,37307
6,Haryana,state_6,Kaithal,district_66,3,9
1,Himachal Pradesh,state_2,Kangra,district_18,293802,126694
1,Himachal Pradesh,state_2,Sirmaur,district_24,288369,67741
1,Himachal Pradesh,state_2,Mandi,district_22,243365,103056
1,Himachal Pradesh,state_2,Chamba,district_16,221849,57994
1,Himachal Pradesh,state_2,Una,district_26,176626,20538
1,Himachal Pradesh,state_2,Solan,district_25,168601,62728
1,Himachal Pradesh,state_2,Shimla,district_23,164746,50561
1,Himachal Pradesh,state_2,Bilaspur,district_15,131026,49207
1,Himachal Pradesh,state_2,Hamirpur,district_17,110301,49663
1,Himachal Pradesh,state_2,Kullu,district_20,104230,41692
1,Himachal Pradesh,state_2,Kinnaur,district_19,12177,4041
1,Himachal Pradesh,state_2,Lahaul And Spiti,district_21,11023,2849
2,Himachal Pradesh,state_2,Mandi,district_22,300511,141024
2,Himachal Pradesh,state_2,Kangra,district_18,293736,147089
2,Himachal Pradesh,state_2,Sirmaur,district_24,219724,67602
2,Himachal Pradesh,state_2,Chamba,district_16,193456,47754
2,Himachal Pradesh,state_2,Solan,district_25,161134,65676
2,Himachal Pradesh,state_2,Shimla,district_23,147537,65985
2,Himachal Pradesh,state_2,Una,district_26,139604,46035
2,Himachal Pradesh,state_2,Kullu,district_20,105539,44043
2,Himachal Pradesh,state_2,Bilaspur,district_15,97859,52165
2,Himachal Pradesh,state_2,Hamirpur,district_17,76797,51362
2,Himachal Pradesh,state_2,Kinnaur,district_19,15912,8125
2,Himachal Pradesh,state_2,Lahaul And Spiti,district_21,8078,3848
3,Himachal Pradesh,state_2,Kangra,district_18,208378,121433
3,Himachal Pradesh,state_2,Sirmaur,district_24,183731,59508
3,Himachal Pradesh,state_2,Mandi,district_22,167122,89236
3,Himachal Pradesh,state_2,Una,district_26,99877,42904
3,Himachal Pradesh,state_2,Solan,district_25,96398,42794
3,Himachal Pradesh,state_2,Shimla,district_23,60311,36406
3,Himachal Pradesh,state_2,Chamba,district_16,52964,18931
3,Himachal Pradesh,state_2,Bilaspur,district_15,52207,30461
3,Himachal Pradesh,state_2,Kullu,district_20,39706,19131
3,Himachal Pradesh,state_2,Hamirpur,district_17,24386,17360
3,Himachal Pradesh,state_2,Kinnaur,district_19,12249,6427
3,Himachal Pradesh,state_2,Lahaul And Spiti,district_21,7100,3772
4,Himachal Pradesh,state_2,Kangra,district_18,253986,134379
4,Himachal Pradesh,state_2,Mandi,district_22,214490,106426
4,Himachal Pradesh,state_2,Sirmaur,district_24,198117,58928
4,Himachal Pradesh,state_2,Chamba,district_16,150678,49930
4,Himachal Pradesh,state_2,Solan,district_25,119630,46813
4,Himachal Pradesh,state_2,Una,district_26,106131,41836
4,Himachal Pradesh,state_2,Shimla,district_23,94262,51783
4,Himachal Pradesh,state_2,Kullu,district_20,87741,44259
4,Himachal Pradesh,state_2,Bilaspur,district_15,82029,40967
4,Himachal Pradesh,state_2,Hamirpur,district_17,69513,41894
4,Himachal Pradesh,state_2,Kinnaur,district_19,15844,7494
4,Himachal Pradesh,state_2,Lahaul And Spiti,district_21,7711,3760
1,Jammu And Kashmir,ut_1,Jammu,district_5,283057,68572
1,Jammu And Kashmir,ut_1,Kathua,district_7,223267,48229
1,Jammu And Kashmir,ut_1,Rajouri,district_12,218881,43585
1,Jammu And Kashmir,ut_1,Udhampur,district_14,213814,48584
1,Jammu And Kashmir,ut_1,Anantnag,district_1,164509,85121
1,Jammu And Kashmir,ut_1,Doda,district_4,154897,44820
1,Jammu And Kashmir,ut_1,Kupwara,district_8,145122,63120
1,Jammu And Kashmir,ut_1,Poonch,district_10,144657,38634
1,Jammu And Kashmir,ut_1,Reasi,district_627,144534,45487
1,Jammu And Kashmir,ut_1,Budgam,district_2,143798,74057
1,Jammu And Kashmir,ut_1,Ramban,district_621,141874,21053
1,Jammu And Kashmir,ut_1,Baramulla,district_3,136396,78442
1,Jammu And Kashmir,ut_1,Kulgam,district_622,102553,59966
1,Jammu And Kashmir,ut_1,Pulwama,district_11,97324,63633
1,Jammu And Kashmir,ut_1,Samba,district_624,96064,31957
1,Jammu And Kashmir,ut_1,Kishtwar,district_620,93759,23629
1,Jammu And Kashmir,ut_1,Bandipora,district_623,74758,31224
1,Jammu And Kashmir,ut_1,Shopian,district_625,62374,32411
1,Jammu And Kashmir,ut_1,Ganderbal,district_626,55338,31345
1,Jammu And Kashmir,ut_1,Srinagar,district_13,38159,17605
2,Jammu And Kashmir,ut_1,Jammu,district_5,290095,80682
2,Jammu And Kashmir,ut_1,Udhampur,district_14,210028,58769
2,Jammu And Kashmir,ut_1,Kathua,district_7,206354,52932
2,Jammu And Kashmir,ut_1,Rajouri,district_12,192645,53370
2,Jammu And Kashmir,ut_1,Doda,district_4,158095,49960
2,Jammu And Kashmir,ut_1,Reasi,district_627,158063,48609
2,Jammu And Kashmir,ut_1,Anantnag,district_1,151949,86547
2,Jammu And Kashmir,ut_1,Kupwara,district_8,145573,70748
2,Jammu And Kashmir,ut_1,Baramulla,district_3,142431,87068
2,Jammu And Kashmir,ut_1,Poonch,district_10,130791,40412
2,Jammu And Kashmir,ut_1,Ramban,district_621,120813,23916
2,Jammu And Kashmir,ut_1,Budgam,district_2,105793,64798
2,Jammu And Kashmir,ut_1,Kishtwar,district_620,103012,25415
2,Jammu And Kashmir,ut_1,Pulwama,district_11,99324,62227
2,Jammu And Kashmir,ut_1,Samba,district_624,95840,35309
2,Jammu And Kashmir,ut_1,Kulgam,district_622,93695,64039
2,Jammu And Kashmir,ut_1,Bandipora,district_623,71426,31743
2,Jammu And Kashmir,ut_1,Shopian,district_625,63632,35274
2,Jammu And Kashmir,ut_1,Ganderbal,district_626,60644,33160
2,Jammu And Kashmir,ut_1,Srinagar,district_13,39833,18001
3,Jammu And Kashmir,ut_1,Jammu,district_5,198701,61817
3,Jammu And Kashmir,ut_1,Udhampur,district_14,165755,46490
3,Jammu And Kashmir,ut_1,Kathua,district_7,158089,41420
3,Jammu And Kashmir,ut_1,Doda,district_4,132436,42807
3,Jammu And Kashmir,ut_1,Rajouri,district_12,129865,39694
3,Jammu And Kashmir,ut_1,Anantnag,district_1,123540,72334
3,Jammu And Kashmir,ut_1,Baramulla,district_3,120809,76497
3,Jammu And Kashmir,ut_1,Ramban,district_621,111790,24888
3,Jammu And Kashmir,ut_1,Reasi,district_627,105738,35483
3,Jammu And Kashmir,ut_1,Poonch,district_10,100234,33603
3,Jammu And Kashmir,ut_1,Kupwara,district_8,99510,53253
3,Jammu And Kashmir,ut_1,Pulwama,district_11,83470,53891
3,Jammu And Kashmir,ut_1,Samba,district_624,83064,29519
3,Jammu And Kashmir,ut_1,Kishtwar,district_620,82566,22039
3,Jammu And Kashmir,ut_1,Budgam,district_2,80363,53838
3,Jammu And Kashmir,ut_1,Bandipora,district_623,63216,28324
3,Jammu And Kashmir,ut_1,Kulgam,district_622,53707,38802
3,Jammu And Kashmir,ut_1,Shopian,district_625,47739,25976
3,Jammu And Kashmir,ut_1,Ganderbal,district_626,43998,24210
3,Jammu And Kashmir,ut_1,Srinagar,district_13,30531,14058
4,Jammu And Kashmir,ut_1,Jammu,district_5,236680,65637
4,Jammu And Kashmir,ut_1,Kathua,district_7,209412,46813
4,Jammu And Kashmir,ut_1,Udhampur,district_14,199980,54509
4,Jammu And Kashmir,ut_1,Rajouri,district_12,171779,49704
4,Jammu And Kashmir,ut_1,Doda,district_4,156613,45796
4,Jammu And Kashmir,ut_1,Anantnag,district_1,139145,78742
4,Jammu And Kashmir,ut_1,Baramulla,district_3,127768,79373
4,Jammu And Kashmir,ut_1,Poonch,district_10,124246,36062
4,Jammu And Kashmir,ut_1,Ramban,district_621,120920,24201
4,Jammu And Kashmir,ut_1,Kupwara,district_8,120524,61479
4,Jammu And Kashmir,ut_1,Reasi,district_627,120208,39646
4,Jammu And Kashmir,ut_1,Kishtwar,district_620,100202,23928
4,Jammu And Kashmir,ut_1,Pulwama,district_11,97858,59882
4,Jammu And Kashmir,ut_1,Samba,district_624,87797,30411
4,Jammu And Kashmir,ut_1,Budgam,district_2,87677,56969
4,Jammu And Kashmir,ut_1,Kulgam,district_622,81651,58156
4,Jammu And Kashmir,ut_1,Bandipora,district_623,70381,29364
4,Jammu And Kashmir,ut_1,Shopian,district_625,59767,31932
4,Jammu And Kashmir,ut_1,Ganderbal,district_626,55696,30317
4,Jammu And Kashmir,ut_1,Srinagar,district_13,29905,13988
5,Jammu And Kashmir,ut_1,Kathua,district_7,134223,32057
5,Jammu And Kashmir,ut_1,Rajouri,district_12,116899,34702
5,Jammu And Kashmir,ut_1,Anantnag,district_1,106234,59358
5,Jammu And Kashmir,ut_1,Baramulla,district_3,101372,59313
5,Jammu And Kashmir,ut_1,Kupwara,district_8,91166,45638
5,Jammu And Kashmir,ut_1,Pulwama,district_11,88596,52495
5,Jammu And Kashmir,ut_1,Udhampur,district_14,74765,20720
5,Jammu And Kashmir,ut_1,Budgam,district_2,67297,41880
5,Jammu And Kashmir,ut_1,Kulgam,district_622,66946,45784
5,Jammu And Kashmir,ut_1,Jammu,district_5,63240,17666
5,Jammu And Kashmir,ut_1,Bandipora,district_623,61312,25413
5,Jammu And Kashmir,ut_1,Ramban,district_621,54043,11741
5,Jammu And Kashmir,ut_1,Reasi,district_627,52528,16035
5,Jammu And Kashmir,ut_1,Kishtwar,district_620,50112,13424
5,Jammu And Kashmir,ut_1,Shopian,district_625,50004,25979
5,Jammu And Kashmir,ut_1,Doda,district_4,48587,14907
5,Jammu And Kashmir,ut_1,Poonch,district_10,42457,12373
5,Jammu And Kashmir,ut_1,Ganderbal,district_626,33318,18004
5,Jammu And Kashmir,ut_1,Samba,district_624,22209,6685
5,Jammu And Kashmir,ut_1,Srinagar,district_13,12192,6120
1,Jharkhand,state_20,Gumla,district_331,114338,7346
1,Jharkhand,state_20,West Singhbhum,district_343,113103,954
1,Jharkhand,state_20,East Singhbum,district_327,93664,5336
1,Jharkhand,state_20,Ranchi,district_339,81879,3036
1,Jharkhand,state_20,Deoghar,district_324,72201,7755
1,Jharkhand,state_20,Giridih,district_329,62094,3258
1,Jharkhand,state_20,Chatra,district_323,59711,3195
1,Jharkhand,state_20,Godda,district_330,59119,1526
1,Jharkhand,state_20,Lohardaga,district_336,55268,4463
1,Jharkhand,state_20,Bokaro,district_322,48530,1518
1,Jharkhand,state_20,Palamu,district_338,47480,3877
1,Jharkhand,state_20,Garhwa,district_328,46957,3497
1,Jharkhand,state_20,Hazaribagh,district_332,42962,9792
1,Jharkhand,state_20,Simdega,district_342,41005,4882
1,Jharkhand,state_20,Jamtara,district_333,39863,3736
1,Jharkhand,state_20,Khunti,district_606,39705,1995
1,Jharkhand,state_20,Sahebganj,district_340,35361,1811
1,Jharkhand,state_20,Pakur,district_337,31209,1286
1,Jharkhand,state_20,Ramgarh,district_607,30806,1615
1,Jharkhand,state_20,Saraikela Kharsawan,district_341,28604,260
1,Jharkhand,state_20,Dumka,district_326,27762,4577
1,Jharkhand,state_20,Latehar,district_335,16966,4276
1,Jharkhand,state_20,Koderma,district_334,11361,1122
1,Jharkhand,state_20,Dhanbad,district_325,26,25
2,Jharkhand,state_20,Giridih,district_329,650977,2
2,Jharkhand,state_20,Godda,district_330,640151,3
2,Jharkhand,state_20,Deoghar,district_324,625828,279
2,Jharkhand,state_20,Garhwa,district_328,616637,700
2,Jharkhand,state_20,Dumka,district_326,611137,30
2,Jharkhand,state_20,Ranchi,district_339,572337,8365
2,Jharkhand,state_20,Palamu,district_338,530972,1970
2,Jharkhand,state_20,Hazaribagh,district_332,509194,2
2,Jharkhand,state_20,Gumla,district_331,456552,3262
2,Jharkhand,state_20,Pakur,district_337,438584,7
2,Jharkhand,state_20,West Singhbhum,district_343,420359,957
2,Jharkhand,state_20,Chatra,district_323,417472,5
2,Jharkhand,state_20,East Singhbum,district_327,416879,18
2,Jharkhand,state_20,Jamtara,district_333,335634,2
2,Jharkhand,state_20,Simdega,district_342,323374,2358
2,Jharkhand,state_20,Dhanbad,district_325,315318,33
2,Jharkhand,state_20,Bokaro,district_322,307036,18
2,Jharkhand,state_20,Latehar,district_335,290046,3123
2,Jharkhand,state_20,Sahebganj,district_340,272693,6
2,Jharkhand,state_20,Khunti,district_606,253511,3133
2,Jharkhand,state_20,Saraikela Kharsawan,district_341,241293,5163
2,Jharkhand,state_20,Koderma,district_334,173115,2
2,Jharkhand,state_20,Lohardaga,district_336,144908,2900
2,Jharkhand,state_20,Ramgarh,district_607,131297,1
3,Jharkhand,state_20,Dumka,district_326,257699,67824
3,Jharkhand,state_20,Ranchi,district_339,219060,49369
3,Jharkhand,state_20,Hazaribagh,district_332,146486,42500
3,Jharkhand,state_20,Dhanbad,district_325,144444,27967
3,Jharkhand,state_20,Giridih,district_329,141165,42551
3,Jharkhand,state_20,Godda,district_330,140664,42556
3,Jharkhand,state_20,Chatra,district_323,139679,43472
3,Jharkhand,state_20,West Singhbhum,district_343,126561,21922
3,Jharkhand,state_20,Pakur,district_337,113330,21813
3,Jharkhand,state_20,Gumla,district_331,102892,19750
3,Jharkhand,state_20,Deoghar,district_324,88778,19840
3,Jharkhand,state_20,Simdega,district_342,70835,10390
3,Jharkhand,state_20,Khunti,district_606,67125,20679
3,Jharkhand,state_20,Jamtara,district_333,64294,18651
3,Jharkhand,state_20,Koderma,district_334,53494,20434
3,Jharkhand,state_20,Bokaro,district_322,51372,13792
3,Jharkhand,state_20,Latehar,district_335,51110,12323
3,Jharkhand,state_20,Ramgarh,district_607,50018,17111
3,Jharkhand,state_20,Palamu,district_338,44196,19107
3,Jharkhand,state_20,Lohardaga,district_336,28970,10560
3,Jharkhand,state_20,Sahebganj,district_340,28434,8101
3,Jharkhand,state_20,Garhwa,district_328,24215,12351
3,Jharkhand,state_20,Saraikela Kharsawan,district_341,20243,4525
3,Jharkhand,state_20,East Singhbum,district_327,19567,3635
4,Jharkhand,state_20,Dumka,district_326,285563,74732
4,Jharkhand,state_20,Deoghar,district_324,270235,60022
4,Jharkhand,state_20,Godda,district_330,269301,77558
4,Jharkhand,state_20,Ranchi,district_339,234381,55619
4,Jharkhand,state_20,Hazaribagh,district_332,202696,60905
4,Jharkhand,state_20,Chatra,district_323,187058,61364
4,Jharkhand,state_20,Dhanbad,district_325,183652,37047
4,Jharkhand,state_20,West Singhbhum,district_343,148302,26945
4,Jharkhand,state_20,Giridih,district_329,141385,50277
4,Jharkhand,state_20,Gumla,district_331,123659,24989
4,Jharkhand,state_20,Jamtara,district_333,97908,30454
4,Jharkhand,state_20,Pakur,district_337,94570,16070
4,Jharkhand,state_20,Saraikela Kharsawan,district_341,84926,27048
4,Jharkhand,state_20,Garhwa,district_328,84089,51629
4,Jharkhand,state_20,Bokaro,district_322,74677,23661
4,Jharkhand,state_20,East Singhbum,district_327,74575,23175
4,Jharkhand,state_20,Khunti,district_606,73235,24166
4,Jharkhand,state_20,Lohardaga,district_336,67736,24732
4,Jharkhand,state_20,Palamu,district_338,66714,28237
4,Jharkhand,state_20,Sahebganj,district_340,63643,23210
4,Jharkhand,state_20,Simdega,district_342,63050,7631
4,Jharkhand,state_20,Koderma,district_334,62844,25193
4,Jharkhand,state_20,Latehar,district_335,55032,12863
4,Jharkhand,state_20,Ramgarh,district_607,52968,19513
1,Karnataka,state_29,Belagavi,district_527,1193960,362919
1,Karnataka,state_29,Hassan,district_539,561777,217651
1,Karnataka,state_29,Shivamogga,district_547,535355,137337
1,Karnataka,state_29,Tumakuru,district_548,484620,213638
1,Karnataka,state_29,Mysuru,district_545,440463,200520
1,Karnataka,state_29,Bagalkote,district_524,419145,131532
1,Karnataka,state_29,Mandya,district_544,410465,232300
1,Karnataka,state_29,Kalaburagi,district_538,395324,84659
1,Karnataka,state_29,Raichur,district_546,327131,80163
1,Karnataka,state_29,Uttara Kannada,district_550,321846,105732
1,Karnataka,state_29,Vijayapura,district_530,307405,100983
1,Karnataka,state_29,Haveri,district_540,304974,110048
1,Karnataka,state_29,Koppal,district_543,282634,71877
1,Karnataka,state_29,Chikkamagaluru,district_532,275800,87563
1,Karnataka,state_29,Vijayanagar,district_738,273230,103756
1,Karnataka,state_29,Davangere,district_535,270173,119337
1,Karnataka,state_29,Chitradurga,district_533,269160,104446
1,Karnataka,state_29,Ramanagara,district_631,261869,112554
1,Karnataka,state_29,Bidar,district_529,252525,81569
1,Karnataka,state_29,Yadgir,district_635,247826,56112
1,Karnataka,state_29,Dakshina Kannada,district_534,230680,84907
1,Karnataka,state_29,Chamarajanagara,district_531,223739,93366
1,Karnataka,state_29,Udupi,district_549,222723,66358
1,Karnataka,state_29,Kolar,district_542,194492,94013
1,Karnataka,state_29,Dharwad,district_536,191996,71236
1,Karnataka,state_29,Chikkaballapura,district_630,178745,91305
1,Karnataka,state_29,Ballari,district_528,156885,45806
1,Karnataka,state_29,Bengaluru Rural,district_526,151782,67514
1,Karnataka,state_29,Gadag,district_537,150805,44922
1,Karnataka,state_29,Bengaluru Urban,district_525,119712,36757
1,Karnataka,state_29,Kodagu,district_541,65595,22831
2,Karnataka,state_29,Belagavi,district_527,1227748,378594
2,Karnataka,state_29,Hassan,district_539,602454,249441
2,Karnataka,state_29,Shivamogga,district_547,551085,146525
2,Karnataka,state_29,Tumakuru,district_548,512091,209219
2,Karnataka,state_29,Mysuru,district_545,460832,214431
2,Karnataka,state_29,Mandya,district_544,439988,243992
2,Karnataka,state_29,Bagalkote,district_524,425397,128225
2,Karnataka,state_29,Kalaburagi,district_538,399480,96702
2,Karnataka,state_29,Raichur,district_546,332789,88429
2,Karnataka,state_29,Uttara Kannada,district_550,315565,95524
2,Karnataka,state_29,Vijayapura,district_530,304118,103721
2,Karnataka,state_29,Haveri,district_540,303376,102156
2,Karnataka,state_29,Davangere,district_535,288915,111749
2,Karnataka,state_29,Chitradurga,district_533,278487,102374
2,Karnataka,state_29,Chikkamagaluru,district_532,275782,87435
2,Karnataka,state_29,Ramanagara,district_631,275033,110904
2,Karnataka,state_29,Vijayanagar,district_738,273872,103091
2,Karnataka,state_29,Koppal,district_543,266768,82968
2,Karnataka,state_29,Bidar,district_529,262245,84262
2,Karnataka,state_29,Yadgir,district_635,260336,59083
2,Karnataka,state_29,Chamarajanagara,district_531,231065,92582
2,Karnataka,state_29,Dakshina Kannada,district_534,225355,85391
2,Karnataka,state_29,Kolar,district_542,217244,104301
2,Karnataka,state_29,Udupi,district_549,217083,70604
2,Karnataka,state_29,Dharwad,district_536,176838,65309
2,Karnataka,state_29,Chikkaballapura,district_630,175924,88576
2,Karnataka,state_29,Ballari,district_528,171594,45092
2,Karnataka,state_29,Bengaluru Rural,district_526,161990,70221
2,Karnataka,state_29,Gadag,district_537,134969,45564
2,Karnataka,state_29,Bengaluru Urban,district_525,129241,32637
2,Karnataka,state_29,Kodagu,district_541,65991,20392
3,Karnataka,state_29,Belagavi,district_527,1098440,351812
3,Karnataka,state_29,Hassan,district_539,544669,232568
3,Karnataka,state_29,Shivamogga,district_547,523211,143341
3,Karnataka,state_29,Mysuru,district_545,451314,210816
3,Karnataka,state_29,Mandya,district_544,436017,240111
3,Karnataka,state_29,Tumakuru,district_548,430670,199668
3,Karnataka,state_29,Bagalkote,district_524,390326,122236
3,Karnataka,state_29,Kalaburagi,district_538,387769,114785
3,Karnataka,state_29,Uttara Kannada,district_550,302846,93349
3,Karnataka,state_29,Vijayapura,district_530,286527,98583
3,Karnataka,state_29,Chitradurga,district_533,274013,112400
3,Karnataka,state_29,Haveri,district_540,273780,100864
3,Karnataka,state_29,Ramanagara,district_631,273295,110582
3,Karnataka,state_29,Raichur,district_546,265824,90206
3,Karnataka,state_29,Chikkamagaluru,district_532,262442,85974
3,Karnataka,state_29,Vijayanagar,district_738,244977,91840
3,Karnataka,state_29,Davangere,district_535,244237,105733
3,Karnataka,state_29,Koppal,district_543,236010,78239
3,Karnataka,state_29,Bidar,district_529,227680,85284
3,Karnataka,state_29,Udupi,district_549,224536,74016
3,Karnataka,state_29,Dakshina Kannada,district_534,203506,79478
3,Karnataka,state_29,Chamarajanagara,district_531,203254,80511
3,Karnataka,state_29,Kolar,district_542,195199,96312
3,Karnataka,state_29,Dharwad,district_536,182606,68713
3,Karnataka,state_29,Chikkaballapura,district_630,177329,88899
3,Karnataka,state_29,Yadgir,district_635,165317,45971
3,Karnataka,state_29,Bengaluru Rural,district_526,142986,64560
3,Karnataka,state_29,Ballari,district_528,139890,41755
3,Karnataka,state_29,Bengaluru Urban,district_525,120925,34615
3,Karnataka,state_29,Gadag,district_537,112815,39157
3,Karnataka,state_29,Kodagu,district_541,55497,18351
4,Karnataka,state_29,Belagavi,district_527,1232289,378910
