metadata.recordID,metadata.diseaseName,metadata.diseaseCode,metadata.round,metadata.vaccinationStartDate,metadata.reportDate,country.ID,country.name,state.ID,state.name,district.ID,district.name,daily.vaccinated.cattle,daily.vaccinated.buffalo,daily.vaccinated.total,daily.vaccinated.cattle4to5m,daily.vaccinated.buffalo4to5m,daily.vaccinated.total4to5m,daily.booster.cattle4to5m,daily.booster.buffalo4to5m,daily.booster.total4to5m,daily.farmersCovered,cumulative.tagged.cattle,cumulative.tagged.buffalo,cumulative.tagged.total
3c9a4bd3-0ba4-471b-bc71-d4a5f8471460,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_525,Bengaluru Urban,110,0,110,0,0,0,0,0,0,27304,,,
8ff85cae-7c26-4c60-a730-0f098d79d02d,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_526,Bengaluru Rural,0,0,0,0,0,0,0,0,0,48903,,,
bd9efe7e-3d19-44f2-b76b-e9eee75d1ec5,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_533,Chitradurga,551,171,722,2,2,4,0,0,0,110347,,,
9a5c4281-5ffc-4485-8ead-b27b59813a90,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_630,Chikkaballapura,497,111,608,50,10,60,0,0,0,72060,,,
89be813c-5a3a-42fb-99ca-a6d18a9fb07e,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_535,Davangere,331,206,537,43,24,67,84,10,94,95269,,,
ccbb2d87-49bf-425e-ae27-e2fed735b149,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_542,Kolar,89,10,99,0,0,0,0,0,0,96995,,,
0f347665-0dd6-44b2-b19d-bc8f6c5718d8,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_631,Ramanagara,1492,114,1606,108,6,114,0,0,0,76014,,,
21d5f9a9-e84f-43cf-871c-6b8d20d5c5ed,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_547,Shivamogga,4224,1104,5328,1,0,1,0,0,0,117233,,,
e36989c8-433c-423c-a5d8-1d43c92fe252,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_548,Tumakuru,1786,291,2077,36,1,37,22,14,36,200465,,,
5df8cc4f-ff6b-432b-96e4-e109849c91a1,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_531,Chamarajanagara,2716,4,2720,38,0,38,0,0,0,59573,,,
29237cb6-182b-4867-b3bf-4219e5b64767,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_532,Chikkamagaluru,830,116,946,21,0,21,0,0,0,79501,,,
81c67517-ea00-4330-80cb-c1a4563a40b5,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_534,Dakshina Kannada,0,0,0,0,0,0,0,0,0,61522,,,
0c2c9fd3-4f91-48c5-9d12-4f8d35d0f188,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_539,Hassan,1446,645,2091,15,5,20,0,0,0,209479,,,
914a902b-f11c-488d-913c-5288abc0f9f7,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_541,Kodagu,1971,153,2124,53,0,53,0,0,0,13482,,,
73a0dfc8-3233-438a-9a05-45b0253bb875,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_545,Mysuru,2393,11,2404,26,0,26,46,0,46,161443,,,
40806914-82ba-43ae-853e-1ada16625bba,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_544,Mandya,526,166,692,2,1,3,0,0,0,167812,,,
7315d3e6-6f04-4e17-8974-4fa9b4e1c0ca,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_549,Udupi,1432,2,1430,1,0,1,5,0,5,63168,,,
1d44ca4e-1350-461f-9aa2-4a401a8149f2,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_527,Belagavi,3524,5725,9249,177,201,378,0,0,0,579508,,,
bae96f1d-59c3-4d4d-9361-68f1c5535f2b,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_524,Bagalkote,2477,2356,4833,81,69,150,0,0,0,157506,,,
ebf45b43-6d4e-49d0-adcb-8a515c710552,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_536,Dharwad,40,25,65,0,0,0,0,0,0,65680,,,
a3cc9973-8697-4848-944b-668abf8e900f,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_537,Gadag,457,160,617,0,0,0,0,0,0,66635,,,
f751b0f4-07d1-4992-8451-597ec6f0632b,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_540,Haveri,345,271,616,304,62,366,0,0,0,122274,,,
22aea23c-dc88-452b-ac87-ea9d54b935a7,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_550,Uttara Kannada,6947,999,7946,64,9,73,0,0,0,78530,,,
b44b51f1-1d72-4db5-b271-0125a34ea69b,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_530,Vijayapura,345,370,715,5,3,8,0,0,0,140467,,,
a90f3fb6-e489-4cf7-83b8-3b831befe5e5,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_528,Ballari,533,623,1156,0,0,0,0,0,0,52994,,,
1ce18a83-786b-485c-a24d-20d85873ec35,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_529,Bidar,603,466,1069,31,18,49,0,0,0,105715,,,
a34bba38-27c2-4cc8-8f40-c1366941db5a,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_543,Koppal,3074,1101,4175,142,42,184,0,0,0,95581,,,
0b160803-40b2-4625-af6a-da1216d52262,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_538,Kalaburagi,568,533,1101,0,0,0,0,0,0,123618,,,
5e712c5e-1612-4207-b728-78de9012480c,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_546,Raichur,1379,1420,2799,0,0,0,0,0,0,197306,,,
98e8eca2-a2ab-43e1-a8b5-389b48becfb8,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_635,Yadgir,0,0,0,0,0,0,0,0,0,96177,,,
af7a0ba6-c425-4c5d-8cdb-0673c3704849,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_738,Vijayanagar,215,200,415,0,0,0,0,0,0,108170,,,
9c3bc35b-c35f-4585-b356-e1bd62506dcd,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-19T00:00:00,country_IN,India,state_29,Karnataka,district_525,Bengaluru Urban,2371,47,2418,110,2,112,0,0,0,26166,,,
ee208244-347c-44b0-ada1-cf928f8740e2,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-19T00:00:00,country_IN,India,state_29,Karnataka,district_526,Bengaluru Rural,2283,55,2338,54,0,54,0,0,0,48536,,,
413269ae-5c83-43bd-9382-87cb9c94c89d,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-19T00:00:00,country_IN,India,state_29,Karnataka,district_533,Chitradurga,3069,1462,4531,46,9,55,2,1,3,102722,,,
a21e3def-5c57-45e2-8868-9f0f38d09119,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-19T00:00:00,country_IN,India,state_29,Karnataka,district_630,Chikkaballapura,1976,439,2415,12,2,14,0,0,0,65978,,,
4c09d998-3c43-4a09-8e8d-aac8647c8c29,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-19T00:00:00,country_IN,India,state_29,Karnataka,district_535,Davangere,5104,2001,7105,290,54,344,8,3,11,89145,,,
8ff950c4-b49b-4ab7-b732-6b681ff8e5fc,Foot And Mouth Disease,ICD11_1F05,round4,2023-09-26T00:00:00,2023-10-19T00:00:00,country_IN,India,state_29,Karnataka,district_542,Kolar,1685,54,1739,31,0,31,0,0,0,94028,,,
