metadata.recordID,metadata.diseaseName,metadata.diseaseCode,metadata.round,metadata.vaccinationStartDate,metadata.reportDate,country.ID,country.name,state.ID,state.name,district.ID,district.name,daily.vaccinated.cattle,daily.vaccinated.buffalo,daily.vaccinated.total,daily.vaccinated.cattle4to5m,daily.vaccinated.buffalo4to5m,daily.vaccinated.total4to5m,daily.booster.cattle4to5m,daily.booster.buffalo4to5m,daily.booster.total4to5m,daily.farmersCovered,cumulative.tagged.cattle,cumulative.tagged.buffalo,cumulative.tagged.total
07fb3a1b-97e0-4bdd-9abb-8a24d6110aa9,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-14T00:00:00,country_IN,India,state_29,Karnataka,district_532,Chikkamagaluru,2848,232,3080,52,1,53,0,0,0,38479,1837,141,
68f19e7c-b14a-4001-8f12-d8f831e1fe3b,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-14T00:00:00,country_IN,India,state_29,Karnataka,district_534,Dakshina Kannada,572,0,572,6,0,6,0,0,0,34049,2506,9,
eba99563-12c2-4aaf-b528-6fb09602ed88,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-14T00:00:00,country_IN,India,state_29,Karnataka,district_539,Hassan,5398,737,6135,78,0,78,0,0,0,109724,2120,153,
79b30f74-b9bf-4999-9d1d-7ab2be81dc97,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-14T00:00:00,country_IN,India,state_29,Karnataka,district_541,Kodagu,644,6,650,21,0,21,0,0,0,5254,1761,64,
bde8eed2-ef6a-4ce7-9574-f482527b7806,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-14T00:00:00,country_IN,India,state_29,Karnataka,district_545,Mysuru,3781,251,4032,52,0,52,0,0,0,77201,5040,67,
b1bdcb3f-54d9-4255-9315-64076e36dcc2,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-14T00:00:00,country_IN,India,state_29,Karnataka,district_544,Mandya,1307,489,1796,6,0,6,0,0,0,78419,3720,695,
92d1964a-d483-48b8-ac54-f5051aa97096,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-14T00:00:00,country_IN,India,state_29,Karnataka,district_549,Udupi,1689,0,1689,11,0,11,0,0,0,18984,1110,0,
e929aa21-960c-4ec2-b07f-d438a5b43bdb,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-14T00:00:00,country_IN,India,state_29,Karnataka,district_527,Belagavi,14522,24691,39213,147,333,480,0,0,0,292560,949,1132,
e28d9354-1920-406e-8501-1e67cf859d4a,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-14T00:00:00,country_IN,India,state_29,Karnataka,district_524,Bagalkote,5650,7023,12673,107,427,534,0,0,0,76888,2119,2091,
37ded425-3606-40df-bf88-8fb2197a7fc0,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-14T00:00:00,country_IN,India,state_29,Karnataka,district_536,Dharwad,3259,953,4212,16,10,26,0,0,0,39092,1399,561,
3f7c251a-acc7-4bd9-9df0-4f7cea65cfc3,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-14T00:00:00,country_IN,India,state_29,Karnataka,district_537,Gadag,1167,465,1632,14,10,24,0,0,0,36077,631,271,
b37a8b33-7eda-4712-8107-217398df0c69,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-14T00:00:00,country_IN,India,state_29,Karnataka,district_540,Haveri,2922,1137,4059,50,27,77,0,0,0,56185,2583,806,
3fe4c190-281e-4941-9d69-bb695b45a3b7,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-14T00:00:00,country_IN,India,state_29,Karnataka,district_550,Uttara Kannada,330,125,455,0,0,0,0,0,0,30473,2264,469,
0b607d5c-1ab2-41d8-b842-9b7dd478f4b0,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-14T00:00:00,country_IN,India,state_29,Karnataka,district_530,Vijayapura,1891,2001,3892,27,20,47,0,0,0,68703,131,178,
ca06d91f-6445-4638-9c85-56556b35e4f1,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-14T00:00:00,country_IN,India,state_29,Karnataka,district_528,Ballari,4371,2153,6524,21,15,36,0,0,0,47465,404,447,
d1f42446-7cdd-4daf-9546-ab07c900d09c,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-14T00:00:00,country_IN,India,state_29,Karnataka,district_529,Bidar,3255,2473,5728,40,53,93,0,0,0,57917,1639,1080,
658c1644-8761-4d55-aaa7-7395c4b33fe1,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-14T00:00:00,country_IN,India,state_29,Karnataka,district_543,Koppal,1883,340,2223,5,1,6,0,0,0,37246,1110,499,
b5046300-aec8-4a56-8e51-26988124c401,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-14T00:00:00,country_IN,India,state_29,Karnataka,district_538,Kalaburagi,8254,1574,9828,7,4,11,0,0,0,77262,4295,778,
e72e8577-49fe-4579-8885-061d6c0485b0,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-14T00:00:00,country_IN,India,state_29,Karnataka,district_546,Raichur,2503,1849,4352,19,8,27,0,0,0,117698,18,18,
d4811e9b-cfb8-4b78-9191-12714d5de878,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-14T00:00:00,country_IN,India,state_29,Karnataka,district_635,Yadgir,2797,716,3513,33,10,43,0,0,0,56284,1784,522,
41faf7ff-a956-4afa-a887-8fe868bddc1f,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-14T00:00:00,country_IN,India,state_29,Karnataka,district_738,Vijayanagar,3933,1641,5574,41,28,69,0,0,0,66566,798,474,
860cadb5-32a0-4462-b2b0-d1590bced9c4,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-05-08T00:00:00,country_IN,India,state_29,Karnataka,district_525,Bengaluru Urban,1733,72,1805,12,1,13,147,62,209,27070,11380,441,
892b8e78-bad9-4c4d-9b51-58028ad62214,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-05-08T00:00:00,country_IN,India,state_29,Karnataka,district_526,Bengaluru Rural,0,0,0,0,0,0,0,0,0,46509,10268,568,
864adb5b-dd41-4e82-831e-6bdaec6c1e6e,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-05-08T00:00:00,country_IN,India,state_29,Karnataka,district_533,Chitradurga,1947,950,2897,66,43,109,0,0,0,95015,4607,2364,
15800e33-988a-4ef2-ba8f-e74d00af27a6,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-05-08T00:00:00,country_IN,India,state_29,Karnataka,district_630,Chikkaballapura,0,0,0,0,0,0,0,0,0,74395,7747,776,
6402351e-c2ea-4c5d-bdab-fd7d124d8e1c,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-05-08T00:00:00,country_IN,India,state_29,Karnataka,district_535,Davangere,264,230,494,0,0,0,4,1,5,92720,13497,3909,
cf12f1fb-e457-4df8-8e80-5121fddbc34c,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-05-08T00:00:00,country_IN,India,state_29,Karnataka,district_542,Kolar,24,10,34,0,0,0,0,0,0,95309,10656,1242,
69491306-8477-4755-a628-7b4d5d8a3c63,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-05-08T00:00:00,country_IN,India,state_29,Karnataka,district_631,Ramanagara,0,0,0,0,0,0,0,0,0,72248,10742,398,
4c8dceb1-5dd7-4493-8bbc-c83d12972df7,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-05-08T00:00:00,country_IN,India,state_29,Karnataka,district_547,Shivamogga,133,47,180,6,4,10,3,4,7,122112,7028,1474,
985370cc-3bcd-4374-9088-8d080ec195c8,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-05-08T00:00:00,country_IN,India,state_29,Karnataka,district_548,Tumakuru,1812,606,2418,7,6,13,61,7,68,196294,15093,5508,
a377740f-84bb-44e4-9e30-4cfcdedc5785,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-05-08T00:00:00,country_IN,India,state_29,Karnataka,district_531,Chamarajanagara,864,65,929,47,0,47,0,0,0,58753,2252,71,
c04fc418-24bb-4dd2-bd07-3f3453c1d98b,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-05-08T00:00:00,country_IN,India,state_29,Karnataka,district_532,Chikkamagaluru,1112,11,1123,0,0,0,0,0,0,85444,3499,230,
0dc014ba-fc48-4f0f-b97f-70e39e2b3163,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-05-08T00:00:00,country_IN,India,state_29,Karnataka,district_534,Dakshina Kannada,2534,0,2534,2,0,2,0,0,0,64273,5781,12,
71fcf1b1-c4ac-4a3a-8b57-a30e83070154,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-05-08T00:00:00,country_IN,India,state_29,Karnataka,district_539,Hassan,586,157,743,0,0,0,59,5,64,207227,3564,244,
287e5910-8b8a-420f-bc42-780073176d5c,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-05-08T00:00:00,country_IN,India,state_29,Karnataka,district_541,Kodagu,641,15,656,10,0,10,0,0,0,15202,4651,100,
370b35cf-159d-4147-a377-260874c6b455,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-05-08T00:00:00,country_IN,India,state_29,Karnataka,district_545,Mysuru,2874,68,2942,0,0,0,7,0,7,159267,8709,123,
cec8b0f0-6096-45d4-a1d7-539f19a6e1c3,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-05-08T00:00:00,country_IN,India,state_29,Karnataka,district_544,Mandya,1470,465,1935,76,0,76,4,1,5,160771,6551,1312,
48e82758-4d65-4088-8a2d-840a8c66c790,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-05-08T00:00:00,country_IN,India,state_29,Karnataka,district_549,Udupi,613,0,613,45,0,45,0,0,0,59272,4065,15,
50b0fb7a-8d81-4579-a297-c7b0aba5caf6,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-05-08T00:00:00,country_IN,India,state_29,Karnataka,district_527,Belagavi,1915,4046,5961,0,2,2,153,249,402,559675,1883,2060,
1e411dd7-50d1-4a6a-b28e-7d2a368276c7,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-05-08T00:00:00,country_IN,India,state_29,Karnataka,district_524,Bagalkote,636,658,1294,10,9,19,2,6,8,148050,3990,3917,
84f24e58-93ab-40f7-91df-3ef69906beef,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-05-08T00:00:00,country_IN,India,state_29,Karnataka,district_536,Dharwad,503,246,749,195,96,291,0,0,0,60081,2111,957,
9a1ebee5-c1c9-4afc-926e-46127367c899,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-05-08T00:00:00,country_IN,India,state_29,Karnataka,district_537,Gadag,12,0,12,0,0,0,0,0,0,61132,973,466,
4a26b424-f160-4019-8b0e-c177106e6d25,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-05-08T00:00:00,country_IN,India,state_29,Karnataka,district_540,Haveri,106,166,272,6,7,13,99,43,142,117548,5241,1905,
720cc295-f6b9-442d-a7c7-b6ca65062a31,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-05-08T00:00:00,country_IN,India,state_29,Karnataka,district_550,Uttara Kannada,1323,238,1561,0,0,0,0,0,0,83634,4233,742,
de495dab-7436-4e73-8520-3636a449f490,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-05-08T00:00:00,country_IN,India,state_29,Karnataka,district_530,Vijayapura,305,182,487,0,0,0,6,8,14,138423,516,645,
1f09fb9d-8d05-4a5e-9de2-a0cdbae6da10,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-05-08T00:00:00,country_IN,India,state_29,Karnataka,district_528,Ballari,66,0,66,0,0,0,0,0,0,64610,627,601,
57b1bc84-5812-425e-9b90-35da71d302c2,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-05-08T00:00:00,country_IN,India,state_29,Karnataka,district_529,Bidar,1285,589,1874,0,0,0,0,0,0,104366,2680,2145,
bb2caee5-8e81-49e1-8897-23d3298a941d,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-05-08T00:00:00,country_IN,India,state_29,Karnataka,district_543,Koppal,210,0,210,0,0,0,0,0,0,88948,2914,1667,
924adf4e-415c-4418-b399-304aebd702b1,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-05-08T00:00:00,country_IN,India,state_29,Karnataka,district_538,Kalaburagi,4044,1094,5138,465,124,589,23,4,27,116570,5386,975,
d6d6ab06-cdca-4a45-a0f2-9390c0f5aa2a,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-05-08T00:00:00,country_IN,India,state_29,Karnataka,district_546,Raichur,0,0,0,0,0,0,0,0,0,198486,73,38,
f1c8e05d-0e7e-4223-8cad-990fe87bff50,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-05-08T00:00:00,country_IN,India,state_29,Karnataka,district_635,Yadgir,55,4,59,0,0,0,0,0,0,83828,3160,654,
adbe5031-8f17-42aa-b1cf-e2e87535e6da,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-05-08T00:00:00,country_IN,India,state_29,Karnataka,district_738,Vijayanagar,0,0,0,0,0,0,271,138,409,107474,1716,987,
0d7086bc-30a2-46bd-b57f-e1739f021c14,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-08T00:00:00,country_IN,India,state_29,Karnataka,district_525,Bengaluru Urban,7369,167,7536,274,8,282,0,0,0,10801,4212,220,
7dc2bbf7-3467-407e-8e09-ac29ba956f6b,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-08T00:00:00,country_IN,India,state_29,Karnataka,district_526,Bengaluru Rural,6545,507,7052,200,13,213,0,0,0,18915,4552,267,
fcfbc732-7321-42b2-bf86-b3d6472134da,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-08T00:00:00,country_IN,India,state_29,Karnataka,district_533,Chitradurga,8716,4014,12730,130,128,258,0,0,0,35088,1244,659,
51b15564-b874-4d92-b9d9-b3e5d3371a25,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-08T00:00:00,country_IN,India,state_29,Karnataka,district_630,Chikkaballapura,7111,649,7760,207,25,232,0,0,0,28038,3496,353,
4c85ce1e-7ec5-438d-a488-83a149b3da20,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-08T00:00:00,country_IN,India,state_29,Karnataka,district_535,Davangere,9498,3132,12630,569,154,723,0,0,0,26285,4016,1166,
b38da6a7-0a14-4f49-a5c0-18eb0d6063aa,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-08T00:00:00,country_IN,India,state_29,Karnataka,district_542,Kolar,17474,1568,19042,518,73,591,0,0,0,47732,6119,706,
88acbe69-ec01-4d0b-a132-1325a807a3a7,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-08T00:00:00,country_IN,India,state_29,Karnataka,district_631,Ramanagara,12636,384,13020,285,36,321,0,0,0,26350,3312,141,
4a796066-4b02-45cf-a70b-0870612f4158,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-08T00:00:00,country_IN,India,state_29,Karnataka,district_547,Shivamogga,22134,3632,25766,306,27,333,0,0,0,25709,2172,307,
2326da8d-ae81-4b49-8043-fa0a787e464c,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-08T00:00:00,country_IN,India,state_29,Karnataka,district_548,Tumakuru,19396,4722,24118,244,58,302,0,0,0,68632,6142,1988,
da2e49b3-a512-459b-94ac-c07b6a0ea739,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-08T00:00:00,country_IN,India,state_29,Karnataka,district_531,Chamarajanagara,10889,373,11262,162,6,168,0,0,0,21123,1051,24,
ec576210-9d47-4e7d-83a8-7f3b179a62a3,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-08T00:00:00,country_IN,India,state_29,Karnataka,district_532,Chikkamagaluru,11297,1060,12357,67,16,83,0,0,0,23232,1243,87,
2d4a7dc2-2eca-45fd-8b27-209e91a3d8c8,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-08T00:00:00,country_IN,India,state_29,Karnataka,district_534,Dakshina Kannada,11963,35,11998,185,0,185,0,0,0,21874,1573,4,
9cb8d386-e160-4ae2-b459-4685337d2849,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-08T00:00:00,country_IN,India,state_29,Karnataka,district_539,Hassan,22098,4003,26101,136,13,149,0,0,0,64827,1400,115,
352158cf-4637-44c7-8a25-deccf8d90c94,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-08T00:00:00,country_IN,India,state_29,Karnataka,district_541,Kodagu,2153,29,2182,93,1,94,0,0,0,3549,1172,30,
4386ecc1-eca7-4318-86ea-11bf43d9165d,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-08T00:00:00,country_IN,India,state_29,Karnataka,district_545,Mysuru,24392,352,24744,316,5,321,0,0,0,48932,3654,63,
b2f2582c-c115-4a1d-a345-37250c69d9e5,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-08T00:00:00,country_IN,India,state_29,Karnataka,district_544,Mandya,16453,3828,20281,186,56,242,0,0,0,54421,2656,480,
ea944f21-9d4b-4175-adc8-6ea4bed50ece,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-08T00:00:00,country_IN,India,state_29,Karnataka,district_549,Udupi,6258,4,6262,12,0,12,0,0,0,7783,529,0,
b9b16a18-b247-456d-90e5-8c261d29de09,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-08T00:00:00,country_IN,India,state_29,Karnataka,district_527,Belagavi,25810,39027,64837,375,450,825,0,0,0,172449,606,757,
822e7fab-6b24-4b28-8823-c543a9ed688d,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-08T00:00:00,country_IN,India,state_29,Karnataka,district_524,Bagalkote,9942,9277,19219,410,443,853,0,0,0,49502,1057,860,
1c43c070-2c73-4050-adb6-b8f067f70334,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-08T00:00:00,country_IN,India,state_29,Karnataka,district_536,Dharwad,7611,2503,10114,87,40,127,0,0,0,25310,868,314,
3a47838f-a8eb-4fd1-8f45-b6fb14b0e08a,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-08T00:00:00,country_IN,India,state_29,Karnataka,district_537,Gadag,6304,2356,8660,45,27,72,0,0,0,22572,482,211,
6afe1c76-6ce9-40b8-b3c9-c576b7c1ef84,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-08T00:00:00,country_IN,India,state_29,Karnataka,district_540,Haveri,11661,3115,14776,140,38,178,0,0,0,37026,1971,601,
3cada320-503d-4a57-845d-b19cf4b23826,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-08T00:00:00,country_IN,India,state_29,Karnataka,district_550,Uttara Kannada,12008,2717,14725,83,12,95,0,0,0,18632,1571,318,
9a0cff79-efbc-4ebb-b279-df2e52d82e48,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-08T00:00:00,country_IN,India,state_29,Karnataka,district_530,Vijayapura,7057,6998,14055,55,25,80,0,0,0,46586,77,106,
34a51b54-bd35-4321-9e1f-99c5a3de99f6,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-08T00:00:00,country_IN,India,state_29,Karnataka,district_528,Ballari,5626,3508,9134,26,22,48,0,0,0,33507,260,295,
7ee8b9d3-9984-4af8-b861-c70f283887e2,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-08T00:00:00,country_IN,India,state_29,Karnataka,district_529,Bidar,6815,4375,11190,66,63,129,0,0,0,36465,946,609,
66866128-7143-4a55-b4e8-add999b41184,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-08T00:00:00,country_IN,India,state_29,Karnataka,district_543,Koppal,8661,1883,10544,80,39,119,0,0,0,15234,689,307,
947fbf47-4316-4fc9-9dd0-0d263d4261b0,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-08T00:00:00,country_IN,India,state_29,Karnataka,district_538,Kalaburagi,18046,2982,21028,94,22,116,0,0,0,51437,3510,696,
2e1c58ca-0b8d-4398-a61f-3b9d814135ff,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-08T00:00:00,country_IN,India,state_29,Karnataka,district_546,Raichur,12512,4749,17261,14,9,23,0,0,0,84656,9,11,
b807020a-5a5b-4d1f-bb3e-01dc2a843acd,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-08T00:00:00,country_IN,India,state_29,Karnataka,district_635,Yadgir,5008,994,6002,47,20,67,0,0,0,36836,1324,465,
be95edea-7c2a-4a17-85ca-b4dee23d69e3,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-08T00:00:00,country_IN,India,state_29,Karnataka,district_738,Vijayanagar,11118,4815,15933,119,64,183,0,0,0,36203,423,263,
0b565925-a22e-4c88-a81b-b1dd838c3e48,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-26T00:00:00,country_IN,India,state_29,Karnataka,district_525,Bengaluru Urban,335,0,335,11,0,11,0,0,0,23913,10093,415,
0cad5eed-76c2-40e1-9cf4-5fbfbf1647a7,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-26T00:00:00,country_IN,India,state_29,Karnataka,district_526,Bengaluru Rural,0,0,0,0,0,0,0,0,0,46084,10056,568,
38a87809-31ee-4545-867f-e055d6aea540,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-26T00:00:00,country_IN,India,state_29,Karnataka,district_533,Chitradurga,1327,549,1876,29,13,42,0,0,0,83515,3754,1909,
8967ca58-baad-455b-b9ff-4f2ecb5a8196,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-26T00:00:00,country_IN,India,state_29,Karnataka,district_630,Chikkaballapura,4983,840,5823,0,0,0,0,0,0,67091,7303,748,
456ae411-a8ba-4b5c-bb04-16fcd0a8d79f,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-26T00:00:00,country_IN,India,state_29,Karnataka,district_535,Davangere,5621,2147,7768,210,77,287,0,0,0,82159,12013,3473,
29873ba2-4a7e-4a69-8f91-38b9f452f842,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-26T00:00:00,country_IN,India,state_29,Karnataka,district_542,Kolar,298,0,298,6,0,6,0,0,0,92770,10568,1242,
be13e598-e807-4073-88e7-9766b2f3c6ca,Foot And Mouth Disease,ICD11_1F05,round5,2024-04-01T00:00:00,2024-04-26T00:00:00,country_IN,India,state_29,Karnataka,district_631,Ramanagara,2348,20,2368,111,0,111,0,0,0,67743,9733,355,
