metadata.recordID,metadata.diseaseName,metadata.diseaseCode,metadata.round,metadata.vaccinationStartDate,metadata.reportDate,country.ID,country.name,state.ID,state.name,district.ID,district.name,daily.vaccinated.cattle,daily.vaccinated.buffalo,daily.vaccinated.total,daily.vaccinated.cattle4to5m,daily.vaccinated.buffalo4to5m,daily.vaccinated.total4to5m,daily.booster.cattle4to5m,daily.booster.buffalo4to5m,daily.booster.total4to5m,daily.farmersCovered,cumulative.tagged.cattle,cumulative.tagged.buffalo,cumulative.tagged.total
a02f36ba-86e1-4e0a-bd5b-7c98d5b442e9,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-13T00:00:00,country_IN,India,state_29,Karnataka,district_630,Chikkaballapura,853,13,866,14,0,14,0,0,0,24144,,,
13a536b4-7e22-44dd-93d1-be4fa40680b7,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-13T00:00:00,country_IN,India,state_29,Karnataka,district_535,Davangere,941,226,1167,47,12,59,0,0,0,5365,,,
3a269744-e9fe-4cf1-98fc-8a2330eb9d72,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-13T00:00:00,country_IN,India,state_29,Karnataka,district_542,Kolar,3561,209,3770,173,8,181,0,0,0,36544,,,
2fa96071-8a8e-46b2-9f90-70f4b4178425,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-13T00:00:00,country_IN,India,state_29,Karnataka,district_631,Ramanagara,0,0,0,0,0,0,0,0,0,18097,,,
47c46d3f-ffad-45aa-b88a-c1af390a37b5,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-13T00:00:00,country_IN,India,state_29,Karnataka,district_547,Shivamogga,2257,458,2715,14,2,16,0,0,0,15409,,,
23046ce0-c4dc-4c8d-b7f3-582d8d82df84,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-13T00:00:00,country_IN,India,state_29,Karnataka,district_548,Tumakuru,0,0,0,0,0,0,0,0,0,0,,,
8628596c-dcbf-4e4c-9a0c-36e7458b6ed5,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-13T00:00:00,country_IN,India,state_29,Karnataka,district_531,Chamarajanagara,2739,107,2846,13,1,14,0,0,0,15761,,,
44ca6520-7b32-45b1-b255-d186436b75d6,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-13T00:00:00,country_IN,India,state_29,Karnataka,district_532,Chikkamagaluru,1702,116,1818,0,0,0,0,0,0,9437,,,
4a0bdfe1-c90d-470a-ae4b-b23e0a0f57c5,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-13T00:00:00,country_IN,India,state_29,Karnataka,district_534,Dakshina Kannada,2629,1,2630,41,0,41,0,0,0,16209,,,
ba60d5fa-b1de-4dc2-9d23-ee425870b4bd,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-13T00:00:00,country_IN,India,state_29,Karnataka,district_539,Hassan,9873,1911,11784,27,10,37,0,0,0,39840,,,
fe9e5af9-6ea5-4b90-b884-f00bcc815928,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-13T00:00:00,country_IN,India,state_29,Karnataka,district_541,Kodagu,1067,33,1100,15,0,15,0,0,0,3674,,,
bab2010c-7f01-458e-99d2-c8f134d78c5c,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-13T00:00:00,country_IN,India,state_29,Karnataka,district_545,Mysuru,4399,81,4480,144,0,144,0,0,0,34939,,,
052664bf-41de-44ae-ae75-7efe9b58f319,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-13T00:00:00,country_IN,India,state_29,Karnataka,district_544,Mandya,241,88,329,5,0,5,0,0,0,50376,,,
067249ad-6f84-42bf-a7cd-d0f03942a5b5,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-13T00:00:00,country_IN,India,state_29,Karnataka,district_549,Udupi,2651,7,2658,14,0,14,0,0,0,8498,,,
cf239526-7543-4f3d-b874-4b40fe2425c3,Foot And Mouth Disease,ICD11_1F05,round3,,2022-11-13T00:00:00,country_IN,India,state_29,Karnataka,district_527,Belagavi,0,0,0,0,0,0,0,0,0,0,,,
8e94f566-4940-416e-aeb7-42bc33c1d581,Foot And Mouth Disease,ICD11_1F05,round3,,2022-11-13T00:00:00,country_IN,India,state_29,Karnataka,district_524,Bagalkote,0,0,0,0,0,0,0,0,0,0,,,
56543200-5fda-49c1-8f7e-9a04040f7f17,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-13T00:00:00,country_IN,India,state_29,Karnataka,district_536,Dharwad,637,319,956,5,1,6,0,0,0,12472,,,
c05221c1-381c-4a0e-8fb2-48703e76da10,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-13T00:00:00,country_IN,India,state_29,Karnataka,district_537,Gadag,715,202,917,6,3,9,0,0,0,9307,,,
728ab6cf-aeaa-4b94-abd1-712e5e8d7132,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-13T00:00:00,country_IN,India,state_29,Karnataka,district_540,Haveri,492,158,650,4,0,4,0,0,0,15944,,,
f06d329e-3d03-4076-b54c-68cb84f040ae,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-13T00:00:00,country_IN,India,state_29,Karnataka,district_550,Uttara Kannada,627,178,805,0,0,0,0,0,0,13464,,,
1d49d580-954f-45b5-85bc-54a41ede90e4,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-13T00:00:00,country_IN,India,state_29,Karnataka,district_530,Vijayapura,1876,1654,3530,27,22,49,0,0,0,35646,,,
6ffd90f3-8015-45b7-8e9a-0877f1946ec4,Foot And Mouth Disease,ICD11_1F05,round3,,2022-11-13T00:00:00,country_IN,India,state_29,Karnataka,district_528,Ballari,0,0,0,0,0,0,0,0,0,0,,,
3a5552df-c349-4f07-8c9e-ab607995ccd3,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-13T00:00:00,country_IN,India,state_29,Karnataka,district_529,Bidar,3591,2804,6395,48,48,96,0,0,0,29018,,,
fb520e3d-144b-45f0-81bc-068caf8d629f,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-13T00:00:00,country_IN,India,state_29,Karnataka,district_543,Koppal,0,0,0,0,0,0,0,0,0,2987,,,
782dbd3f-b5b6-4ffc-8437-e28b8e1ab613,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-13T00:00:00,country_IN,India,state_29,Karnataka,district_538,Kalaburagi,10959,1422,12381,52,6,58,0,0,0,41457,,,
dff00715-a458-4e48-b42b-2f4c41e8b9af,Foot And Mouth Disease,ICD11_1F05,round3,,2022-11-13T00:00:00,country_IN,India,state_29,Karnataka,district_546,Raichur,0,0,0,0,0,0,0,0,0,0,,,
14e4eedb-e72d-4da9-870d-24ebda9f948b,Foot And Mouth Disease,ICD11_1F05,round3,,2022-11-13T00:00:00,country_IN,India,state_29,Karnataka,district_635,Yadgir,0,0,0,0,0,0,0,0,0,0,,,
e3bd8051-9b60-44b4-a5bd-3ca024e46eed,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-12-20T00:00:00,country_IN,India,state_29,Karnataka,district_525,Bengaluru Urban,59,0,59,0,0,0,62,0,62,27409,,,
2bb95865-e91e-48fb-939c-46689f1c0af8,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-12-20T00:00:00,country_IN,India,state_29,Karnataka,district_526,Bengaluru Rural,0,0,0,0,0,0,32,6,38,52555,,,
6fa264eb-46a6-47ab-a3c0-13e463a67b74,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-12-20T00:00:00,country_IN,India,state_29,Karnataka,district_533,Chitradurga,0,142,142,0,0,0,7,0,7,105288,,,
6da9145f-14df-40f1-9633-faef2c9bb8d9,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-12-20T00:00:00,country_IN,India,state_29,Karnataka,district_630,Chikkaballapura,59,8,67,0,0,0,0,0,0,81951,,,
658428ef-43af-42d6-8226-5fc310ac2e1f,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-12-20T00:00:00,country_IN,India,state_29,Karnataka,district_535,Davangere,39,7,46,11,5,16,558,131,689,100414,,,
45e0dd7d-d22e-4f7b-8ad0-0134a3fd9cbf,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-12-20T00:00:00,country_IN,India,state_29,Karnataka,district_542,Kolar,330,0,330,0,0,0,0,0,0,101643,,,
e4379f37-419b-4cb4-bb4c-d45c0de551c9,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-12-20T00:00:00,country_IN,India,state_29,Karnataka,district_631,Ramanagara,27,10,37,0,0,0,7,0,7,80206,,,
592c400e-eca6-405e-a6d8-6921201d507f,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-12-20T00:00:00,country_IN,India,state_29,Karnataka,district_547,Shivamogga,0,0,0,0,0,0,0,0,0,126878,,,
91f77cf5-fee4-41c1-a126-98d5890a11b4,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-12-20T00:00:00,country_IN,India,state_29,Karnataka,district_548,Tumakuru,3790,421,4211,34,0,34,2,0,2,205448,,,
c3c1abaa-8c6d-4fd1-8e72-73686fd954dc,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-12-20T00:00:00,country_IN,India,state_29,Karnataka,district_531,Chamarajanagara,2188,43,2231,12,0,12,0,0,0,62099,,,
f2e1d72d-514a-44d6-b533-750ac4acfc57,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-12-20T00:00:00,country_IN,India,state_29,Karnataka,district_532,Chikkamagaluru,0,0,0,0,0,0,0,0,0,82387,,,
eb7e48fd-7397-483d-8461-babf2f85138f,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-12-20T00:00:00,country_IN,India,state_29,Karnataka,district_534,Dakshina Kannada,0,0,0,0,0,0,0,0,0,68874,,,
c9e8243a-b46f-444c-8a48-422183c05264,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-12-20T00:00:00,country_IN,India,state_29,Karnataka,district_539,Hassan,0,0,0,0,0,0,0,0,0,200919,,,
a0fc4cd5-9980-4475-bf6c-74f7c0a7840f,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-12-20T00:00:00,country_IN,India,state_29,Karnataka,district_541,Kodagu,13,0,13,0,0,0,13,0,13,16642,,,
df5b0bca-7a69-4130-a6db-bc5b041b7ffc,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-12-20T00:00:00,country_IN,India,state_29,Karnataka,district_545,Mysuru,1747,25,1772,0,0,0,51,0,51,153182,,,
c7f2f450-b8a8-485b-8f8c-072cdf99247b,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-12-20T00:00:00,country_IN,India,state_29,Karnataka,district_544,Mandya,0,0,0,0,0,0,27,0,27,186867,,,
18b052db-6a32-469a-a5e2-df63251c770b,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-12-20T00:00:00,country_IN,India,state_29,Karnataka,district_549,Udupi,5733,20,5753,0,0,0,35,0,35,63330,,,
250eb15d-5cc1-4b5f-99ad-4f5cb6811c2a,Foot And Mouth Disease,ICD11_1F05,round3,,2022-12-20T00:00:00,country_IN,India,state_29,Karnataka,district_527,Belagavi,0,0,0,0,0,0,0,0,0,0,,,
c9159c03-94e2-4a41-a817-0f9998b3d9fc,Foot And Mouth Disease,ICD11_1F05,round3,,2022-12-20T00:00:00,country_IN,India,state_29,Karnataka,district_524,Bagalkote,0,0,0,0,0,0,0,0,0,0,,,
0fdd4058-fe5f-4852-bc73-eaa597609ccc,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-12-20T00:00:00,country_IN,India,state_29,Karnataka,district_536,Dharwad,64,24,88,0,0,0,0,0,0,81245,,,
3f02cd9c-b994-4597-8d74-7dbcaad9a975,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-12-20T00:00:00,country_IN,India,state_29,Karnataka,district_537,Gadag,401,218,619,0,0,0,0,0,0,63195,,,
f280087d-138a-417a-9dfb-33585fb7d691,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-12-20T00:00:00,country_IN,India,state_29,Karnataka,district_540,Haveri,498,55,553,0,0,0,141,141,282,119088,,,
d62b91d4-2894-499b-8aaa-1e0182864fe6,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-12-20T00:00:00,country_IN,India,state_29,Karnataka,district_550,Uttara Kannada,791,105,896,33,2,35,0,0,0,86460,,,
188256e3-b744-477c-8e8f-122386cb2ffc,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-12-20T00:00:00,country_IN,India,state_29,Karnataka,district_530,Vijayapura,917,809,1726,5,6,11,128,116,244,141433,,,
70727b14-792b-4437-bf18-0ca203f7b8a5,Foot And Mouth Disease,ICD11_1F05,round3,,2022-12-20T00:00:00,country_IN,India,state_29,Karnataka,district_528,Ballari,0,0,0,0,0,0,0,0,0,0,,,
f526791c-2c9b-4cc1-8026-cda30e555b47,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-12-20T00:00:00,country_IN,India,state_29,Karnataka,district_529,Bidar,158,108,266,0,0,0,0,0,0,115953,,,
cb00b651-17d8-4d07-b495-5a17b357d435,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-12-20T00:00:00,country_IN,India,state_29,Karnataka,district_543,Koppal,3210,600,3810,33,0,33,0,0,0,89927,,,
27bc538e-2281-40cf-9aca-589933061b59,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-12-20T00:00:00,country_IN,India,state_29,Karnataka,district_538,Kalaburagi,1141,46,1187,0,0,0,359,74,433,132063,,,
701f5da7-8129-4bc3-aeb8-b2973c8a4df6,Foot And Mouth Disease,ICD11_1F05,round3,,2022-12-20T00:00:00,country_IN,India,state_29,Karnataka,district_546,Raichur,0,0,0,0,0,0,0,0,0,0,,,
2a27b850-3abd-4d15-80bb-9a75451d124a,Foot And Mouth Disease,ICD11_1F05,round3,,2022-12-20T00:00:00,country_IN,India,state_29,Karnataka,district_635,Yadgir,0,0,0,0,0,0,0,0,0,0,,,
9884a5f6-9b23-4e26-b31d-0ac6a556e243,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-21T00:00:00,country_IN,India,state_29,Karnataka,district_525,Bengaluru Urban,5260,205,5465,201,11,212,0,0,0,17566,,,
6956d92e-72dc-42ef-9c07-4d6bdfbe2215,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-21T00:00:00,country_IN,India,state_29,Karnataka,district_526,Bengaluru Rural,8691,403,9094,266,13,279,0,0,0,30146,,,
86c0f7f7-4846-40ff-a2d6-14b7f3ccafa3,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-21T00:00:00,country_IN,India,state_29,Karnataka,district_533,Chitradurga,8388,3474,11862,35,18,53,0,0,0,63580,,,
27b8a8eb-2b6e-4e5b-b849-fe02ffd83d0a,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-21T00:00:00,country_IN,India,state_29,Karnataka,district_630,Chikkaballapura,6057,655,6712,103,5,108,0,0,0,55695,,,
748e828d-8d9e-479d-aec4-39f4d50878fa,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-21T00:00:00,country_IN,India,state_29,Karnataka,district_535,Davangere,8430,2529,10959,379,112,491,0,0,0,29783,,,
bb7fbd9a-ae28-4ca6-a4ea-9c7ae636ba2d,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-21T00:00:00,country_IN,India,state_29,Karnataka,district_542,Kolar,7092,745,7837,273,33,306,0,0,0,73613,,,
9e0f543f-f6d2-409f-8c3d-8aa70688be56,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-21T00:00:00,country_IN,India,state_29,Karnataka,district_631,Ramanagara,11491,389,11880,426,21,447,0,0,0,43452,,,
8c5f86f4-ed22-43f1-9a91-419ca54bae01,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-21T00:00:00,country_IN,India,state_29,Karnataka,district_547,Shivamogga,23387,4631,28018,19,2,21,0,0,0,45097,,,
cf73e6ac-d7e5-46d7-86bf-c2ba450f1ef6,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-21T00:00:00,country_IN,India,state_29,Karnataka,district_548,Tumakuru,19265,5387,24652,293,53,346,0,0,0,72650,,,
76863bea-f579-40c1-9ef3-f511b5e0421e,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-21T00:00:00,country_IN,India,state_29,Karnataka,district_531,Chamarajanagara,7046,157,7203,168,0,168,0,0,0,34452,,,
9313daf6-6deb-45de-b433-fee86c3ece45,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-21T00:00:00,country_IN,India,state_29,Karnataka,district_532,Chikkamagaluru,8028,702,8730,32,0,32,0,0,0,29542,,,
f1a7cfe7-2d45-4b7c-aafc-c3f6b69046be,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-21T00:00:00,country_IN,India,state_29,Karnataka,district_534,Dakshina Kannada,10350,20,10370,256,0,256,0,0,0,38906,,,
d93dc194-4770-4523-9edb-c4646c6bfb11,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-21T00:00:00,country_IN,India,state_29,Karnataka,district_539,Hassan,20920,3319,24239,235,31,266,0,0,0,100290,,,
acd7dc9d-b62a-4a3b-acac-2937c6b649bd,Foot And Mouth Disease,ICD11_1F05,round3,2022-11-07T00:00:00,2022-11-21T00:00:00,country_IN,India,state_29,Karnataka,district_541,Kodagu,2931,80,3011,106,2,108,0,0,0,7790,,,
