metadata.recordID,metadata.diseaseName,metadata.diseaseCode,metadata.round,metadata.vaccinationStartDate,metadata.reportDate,country.ID,country.name,state.ID,state.name,district.ID,district.name,daily.vaccinated.cattle,daily.vaccinated.buffalo,daily.vaccinated.total,daily.vaccinated.cattle4to5m,daily.vaccinated.buffalo4to5m,daily.vaccinated.total4to5m,daily.booster.cattle4to5m,daily.booster.buffalo4to5m,daily.booster.total4to5m,daily.farmersCovered,cumulative.tagged.cattle,cumulative.tagged.buffalo,cumulative.tagged.total
9809d685-84cf-40f4-a703-75a8933bc31b,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_550,Uttara Kannada,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,
287d3b50-e3c6-4e5c-a208-26eec701f8e8,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_530,Vijayapura,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,
391fd919-8593-4452-a8db-d2e19334a83c,Foot And Mouth Disease,ICD11_1F05,round2,2021-10-23T00:00:00,2021-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_528,Ballari,10775.0,5266.0,,186.0,,,0.0,0.0,,,1982.0,890.0,
1ca3d3fd-4334-43d3-8021-0ea09d3ce12e,Foot And Mouth Disease,ICD11_1F05,round2,2021-10-22T00:00:00,2021-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_529,Bidar,6895.0,4869.0,,251.0,,,0.0,0.0,,,1206.0,956.0,
ec27cb34-4a5a-432b-8fd2-cc26999431c4,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_543,Koppal,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,
377d2707-ef9f-44ed-a9c2-6cafb6bc5c69,Foot And Mouth Disease,ICD11_1F05,round2,2021-10-22T00:00:00,2021-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_538,Kalaburagi,23654.0,3585.0,,76.0,,,0.0,0.0,,,3482.0,704.0,
2004f8d8-dfb6-435d-948e-74424d8659f1,Foot And Mouth Disease,ICD11_1F05,round2,2021-10-23T00:00:00,2021-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_546,Raichur,6635.0,2797.0,,61.0,,,0.0,0.0,,,229.0,25.0,
9b9b6fec-3a74-47be-bc56-9927f83457ab,Foot And Mouth Disease,ICD11_1F05,round2,2021-10-23T00:00:00,2021-10-27T00:00:00,country_IN,India,state_29,Karnataka,district_635,Yadgir,3850.0,1082.0,,74.0,,,0.0,0.0,,,366.0,67.0,
b46f507d-3c42-43c5-9f2f-d34716cf2777,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-29T00:00:00,country_IN,India,state_29,Karnataka,district_525,Bengaluru Urban,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,
4cbd5204-eef3-45e5-8966-4d6bfe9ab76e,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-29T00:00:00,country_IN,India,state_29,Karnataka,district_526,Bengaluru Rural,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,
