metadata.recordID,metadata.diseaseName,metadata.diseaseCode,metadata.round,country.ID,country.name,location.admin.hierarchy,state.ID,state.name,district.ID,district.name,subdistrict.ID,subdistrict.name,village.ID,village.name,vaccinationSchedule
29ff218f-1c40-4121-ba7b-a296e7897a61,Foot And Mouth Disease,ICD11_1F05,5,country_IN,India,REVENUE,state_29,Karnataka,district_524,Bagalkote,subdistrict_5447,Bagalkot,village_598799,Khajjidoni,2024-04-03T00:00:00Z
aeff4eb4-63f4-4b04-9bf3-9cb73e4ca5df,Foot And Mouth Disease,ICD11_1F05,5,country_IN,India,REVENUE,state_29,Karnataka,district_524,Bagalkote,subdistrict_5447,Bagalkot,village_598799,Khajjidoni,2024-04-04T00:00:00Z
408c92db-6a64-489b-a12a-ec074a09d465,Foot And Mouth Disease,ICD11_1F05,5,country_IN,India,REVENUE,state_29,Karnataka,district_524,Bagalkote,subdistrict_5447,Bagalkot,village_598799,Khajjidoni,2024-04-05T00:00:00Z
4015c6c4-603f-44db-b1b9-6118e4895a6b,Foot And Mouth Disease,ICD11_1F05,5,country_IN,India,REVENUE,state_29,Karnataka,district_524,Bagalkote,subdistrict_5447,Bagalkot,village_598772,Sharadal,2024-04-06T00:00:00Z
77da314e-7019-462e-9a99-81adfa137afd,Foot And Mouth Disease,ICD11_1F05,5,country_IN,India,REVENUE,state_29,Karnataka,district_524,Bagalkote,subdistrict_5447,Bagalkot,village_598772,Sharadal,2024-04-08T00:00:00Z
ee310b11-ae67-4fec-8b87-25589e70ead3,Foot And Mouth Disease,ICD11_1F05,5,country_IN,India,REVENUE,state_29,Karnataka,district_524,Bagalkote,subdistrict_5447,Bagalkot,village_598772,Sharadal,2024-04-10T00:00:00Z
ceb3d1e2-974b-482a-a27c-94313a1bbf64,Foot And Mouth Disease,ICD11_1F05,5,country_IN,India,REVENUE,state_29,Karnataka,district_524,Bagalkote,subdistrict_5447,Bagalkot,village_598772,Sharadal,2024-04-12T00:00:00Z
c4f8145b-fab5-419b-9594-e27e39251c7e,Foot And Mouth Disease,ICD11_1F05,5,country_IN,India,REVENUE,state_29,Karnataka,district_524,Bagalkote,subdistrict_5447,Bagalkot,village_598771,Udagatti,2024-04-15T00:00:00Z
073c0f08-58df-419f-914d-914aa873ac8e,Foot And Mouth Disease,ICD11_1F05,5,country_IN,India,REVENUE,state_29,Karnataka,district_524,Bagalkote,subdistrict_5447,Bagalkot,village_598771,Udagatti,2024-04-16T00:00:00Z
ac0e6d31-d5c7-4a1c-ba82-6c31b29dd6bd,Foot And Mouth Disease,ICD11_1F05,5,country_IN,India,REVENUE,state_29,Karnataka,district_524,Bagalkote,subdistrict_5447,Bagalkot,village_598771,Udagatti,2024-04-17T00:00:00Z
c11fdcfa-da22-4bcd-8eb0-8e30ece17e92,Foot And Mouth Disease,ICD11_1F05,5,country_IN,India,REVENUE,state_29,Karnataka,district_524,Bagalkote,subdistrict_5447,Bagalkot,village_598771,Udagatti,2024-04-18T00:00:00Z
dd695ce7-69fc-43dd-bd77-375669fcff7a,Foot And Mouth Disease,ICD11_1F05,5,country_IN,India,REVENUE,state_29,Karnataka,district_524,Bagalkote,subdistrict_5447,Bagalkot,village_598771,Udagatti,2024-04-19T00:00:00Z
b7b8aa65-9fce-4861-b85c-be0fdc880919,Foot And Mouth Disease,ICD11_1F05,5,country_IN,India,REVENUE,state_29,Karnataka,district_524,Bagalkote,subdistrict_5447,Bagalkot,village_598771,Udagatti,2024-04-20T00:00:00Z
5a96ace6-4fce-4645-ae48-ee9b83329493,Foot And Mouth Disease,ICD11_1F05,5,country_IN,India,REVENUE,state_29,Karnataka,district_524,Bagalkote,subdistrict_5447,Bagalkot,village_598823,Bennur,2024-04-01T00:00:00Z
e6ca2080-eb69-4bf4-b99d-98f8968c5615,Foot And Mouth Disease,ICD11_1F05,5,country_IN,India,REVENUE,state_29,Karnataka,district_524,Bagalkote,subdistrict_5447,Bagalkot,village_598823,Bennur,2024-04-02T00:00:00Z
